44.105119,51.645189,3.000000
49.821144,53.117817,4.000000
46.747827,52.822620,10.000000
44.733836,53.644158,3.000000
53.002613,50.489135,5.000000
52.997695,49.045182,5.000000
44.790886,53.099539,9.000000
43.552147,52.525280,2.000000
52.604773,48.016174,10.000000
51.115130,48.568717,4.000000
44.792498,54.545418,6.000000
46.526952,53.354816,6.000000
45.361940,51.665063,6.000000
48.151292,45.652245,8.000000
44.959633,53.461249,7.000000
43.115757,49.882355,4.000000
46.112462,53.316622,9.000000
47.410216,53.435553,7.000000
48.794888,55.054294,8.000000
51.410947,53.962281,7.000000
49.561511,49.872367,7.000000
51.617375,53.849628,3.000000
52.571189,49.631096,7.000000
52.563573,51.521603,7.000000
45.528447,47.066448,7.000000
44.454087,48.944610,7.000000
43.744036,51.527148,4.000000
52.176425,48.354897,8.000000
51.718380,49.620452,7.000000
47.089532,54.133180,2.000000
52.981298,48.765301,1.000000
47.937639,47.743547,1.000000
52.872600,51.910776,8.000000
51.711561,48.820598,6.000000
43.928112,49.206110,1.000000
51.985312,53.431384,5.000000
49.638860,49.145486,10.000000
52.054271,47.329513,9.000000
46.256552,54.937099,4.000000
47.025598,55.536423,5.000000
44.494195,48.710363,3.000000
44.416441,46.912184,10.000000
49.960137,48.615803,6.000000
49.436026,47.545162,3.000000
43.200362,49.913071,1.000000
48.018072,46.934335,2.000000
51.511831,53.598229,2.000000
52.759528,51.259233,9.000000
52.802971,48.531863,9.000000
47.661418,50.516940,8.000000
45.906147,54.498766,7.000000
43.445671,50.398445,4.000000
44.578011,50.106690,3.000000
53.074374,51.019401,2.000000
51.003920,47.447687,8.000000
45.631281,48.225020,7.000000
46.442131,55.256864,8.000000
49.352234,54.209674,7.000000
45.975550,49.503259,1.000000
52.254272,47.970382,3.000000
43.579009,51.764499,3.000000
51.655323,50.098856,8.000000
50.459108,51.831517,6.000000
52.668344,49.065281,2.000000
52.849166,51.478954,4.000000
43.138485,49.621024,10.000000
53.074923,51.452273,2.000000
50.375885,47.441277,7.000000
47.667760,50.118086,3.000000
51.867101,53.145125,2.000000
50.636762,46.830165,6.000000
43.939722,50.862331,2.000000
44.256107,53.671432,2.000000
51.613399,47.059914,7.000000
52.912219,48.575660,2.000000
44.796964,48.641884,5.000000
43.620915,48.032522,1.000000
50.936737,53.324590,3.000000
48.447324,53.828018,3.000000
49.282287,52.012672,3.000000
43.448160,48.568875,2.000000
52.917474,50.935520,9.000000
43.368085,51.671185,1.000000
46.673618,48.402261,10.000000
48.963190,45.699133,7.000000
50.334448,46.236938,7.000000
49.807415,54.042040,4.000000
47.691250,45.407887,4.000000
51.151750,54.242468,3.000000
48.001583,46.169512,2.000000
53.105314,49.742819,3.000000
44.005898,49.030410,4.000000
51.219181,46.667418,6.000000
51.321760,49.904830,8.000000
46.845673,52.054342,8.000000
51.536651,46.994631,5.000000
47.921470,54.119228,6.000000
43.532386,52.705667,6.000000
51.821634,53.574672,7.000000
48.254992,45.367962,4.000000
52.737861,48.724117,6.000000
51.381677,53.540252,1.000000
51.094898,53.725658,9.000000
49.433265,45.571716,6.000000
49.654146,45.822550,10.000000
52.420128,51.604324,1.000000
49.425909,49.957352,4.000000
53.126021,50.062315,2.000000
50.452403,49.397305,1.000000
47.478655,45.623188,10.000000
42.995212,51.339096,2.000000
50.873523,46.232766,4.000000
45.550430,53.183387,4.000000
44.672267,51.503020,9.000000
52.260002,48.896318,10.000000
43.244476,49.783651,9.000000
50.808402,53.392670,1.000000
53.168702,49.390347,3.000000
52.696781,50.601074,10.000000
46.690720,47.452726,3.000000
47.030106,45.597282,3.000000
49.984076,53.301319,3.000000
49.501001,53.148519,7.000000
50.549517,47.165736,10.000000
45.878725,45.973200,2.000000
53.071145,51.115612,2.000000
46.247033,46.970786,10.000000
43.543370,49.910151,9.000000
49.703065,54.989979,6.000000
48.453196,46.638684,5.000000
45.811942,52.515102,7.000000
48.384847,45.515608,10.000000
45.484503,52.332260,3.000000
44.465983,52.333755,1.000000
49.716933,54.211518,5.000000
46.613000,50.752952,8.000000
47.663126,47.944128,10.000000
49.409603,49.626212,3.000000
49.819914,55.032126,1.000000
46.737542,55.355547,4.000000
48.701948,55.317085,4.000000
44.420926,54.143326,10.000000
49.157314,46.689485,9.000000
51.364041,52.329124,6.000000
47.584906,52.424085,6.000000
48.682141,47.070569,7.000000
48.573938,54.978812,3.000000
45.468021,50.908175,2.000000
48.200784,48.190673,6.000000
52.482471,47.843438,7.000000
51.927646,47.437391,9.000000
49.071660,53.867547,4.000000
50.092158,46.547247,8.000000
50.115158,53.277373,3.000000
44.627185,49.286663,9.000000
50.948069,52.958604,9.000000
45.008499,46.497362,8.000000
45.272120,54.827717,7.000000
52.312312,52.816914,6.000000
47.711700,47.499383,9.000000
49.191954,51.464950,4.000000
46.500299,50.088768,4.000000
43.769161,49.555293,8.000000
51.039040,46.298849,5.000000
50.307288,50.000820,10.000000
47.676387,45.517252,8.000000
50.988269,51.025747,6.000000
43.062093,49.817138,5.000000
50.191501,47.790349,2.000000
50.551292,47.602550,6.000000
49.583324,55.156481,10.000000
44.288124,54.138074,5.000000
52.584105,51.885909,8.000000
48.689849,45.555704,7.000000
49.952412,54.892789,3.000000
51.884627,51.473529,3.000000
51.025073,54.362682,2.000000
51.215970,48.829556,3.000000
52.553880,48.689791,4.000000
43.389263,50.904416,10.000000
50.462391,49.688153,3.000000
46.371744,52.915145,6.000000
51.914411,53.198621,5.000000
43.865748,47.537522,3.000000
52.985853,51.302962,8.000000
46.553643,51.470072,7.000000
45.342655,54.383206,9.000000
48.701948,55.317085,1.000000
43.282139,49.278401,3.000000
47.201735,55.561547,5.000000
46.631369,55.488925,9.000000
49.372782,53.843911,5.000000
51.226041,46.397744,1.000000
45.262617,46.272022,2.000000
47.331437,55.454455,7.000000
44.009878,47.848539,8.000000
46.025200,53.892074,6.000000
50.418073,53.631855,2.000000
52.953494,51.133103,4.000000
45.514901,53.020033,6.000000
51.959166,46.902358,7.000000
45.707029,54.943864,7.000000
44.440240,53.182226,7.000000
45.413153,46.349651,4.000000
52.985853,51.302962,7.000000
49.199563,51.626518,10.000000
48.332210,52.414282,1.000000
51.756823,53.466536,3.000000
51.927646,47.437391,10.000000
49.069420,55.146728,6.000000
45.347501,47.508068,7.000000
44.715455,49.569086,10.000000
49.434924,54.792121,4.000000
50.562183,48.011573,9.000000
51.655323,50.098856,3.000000
44.065473,53.886884,8.000000
47.086101,52.125698,5.000000
44.637441,47.107453,3.000000
51.748929,48.586449,8.000000
45.051849,47.132793,9.000000
45.700729,55.064241,8.000000
46.349859,51.708052,9.000000
46.018789,49.215742,9.000000
52.958647,51.760141,3.000000
46.879424,45.491896,10.000000
52.095149,48.566967,3.000000
45.567484,50.284994,5.000000
51.886578,52.654938,10.000000
43.895658,47.594776,6.000000
50.093443,46.919627,7.000000
43.025185,50.834200,4.000000
44.005898,49.030410,5.000000
51.404439,46.755087,9.000000
47.701701,55.484256,5.000000
44.962008,48.481641,5.000000
47.757211,46.082425,9.000000
47.713677,45.805752,6.000000
50.955839,53.507580,3.000000
46.399238,49.526056,2.000000
49.852639,45.978662,6.000000
53.046840,51.160664,1.000000
51.173558,53.504521,8.000000
43.719607,53.115259,10.000000
48.693799,45.417409,3.000000
45.476479,47.226530,1.000000
47.883051,55.439454,8.000000
46.254293,55.063387,2.000000
45.768920,54.079108,1.000000
45.390219,52.037782,2.000000
51.999101,51.467028,9.000000
46.206751,46.094129,3.000000
43.403014,48.736026,9.000000
48.466724,55.338986,5.000000
43.578029,51.980197,8.000000
50.486094,48.779672,2.000000
48.865032,45.960407,8.000000
50.625855,54.654513,4.000000
47.052681,55.415347,5.000000
52.932426,50.355012,10.000000
45.975991,51.991068,10.000000
52.437993,52.713380,7.000000
50.007667,46.332370,2.000000
50.516023,52.718332,8.000000
45.700729,55.064241,7.000000
46.509106,47.905491,9.000000
49.879141,45.850842,4.000000
50.386281,45.858037,9.000000
43.748703,48.083059,1.000000
52.989774,50.737613,8.000000
48.073580,51.786502,7.000000
43.108864,50.623180,5.000000
47.989999,55.472873,6.000000
52.969093,48.616756,4.000000
45.598801,46.053328,2.000000
52.130511,52.323547,4.000000
47.346654,54.121917,7.000000
45.550430,53.183387,1.000000
46.818576,47.896588,1.000000
44.767993,50.083228,9.000000
45.474782,53.391363,4.000000
51.240907,46.802162,2.000000
50.002666,51.397334,2.000000
52.511789,52.394564,5.000000
44.264676,53.302331,3.000000
49.406207,55.174508,8.000000
48.858783,46.449061,2.000000
48.951837,50.020224,9.000000
44.825805,54.528059,5.000000
51.566650,52.281988,4.000000
47.897257,53.611638,10.000000
45.581016,53.752697,3.000000
48.061955,49.231621,4.000000
50.117575,45.803392,7.000000
53.017100,49.320173,9.000000
53.072363,50.017777,10.000000
47.650729,51.467009,8.000000
44.813151,47.271587,3.000000
49.972628,49.996557,8.000000
46.950283,53.890754,7.000000
53.071182,50.143226,5.000000
43.022738,50.542762,10.000000
52.606864,48.644640,2.000000
50.762542,48.039382,2.000000
51.114171,46.766071,9.000000
44.790717,47.073306,2.000000
48.917134,45.414085,4.000000
47.664683,46.939350,8.000000
51.766719,53.153910,7.000000
48.540135,45.783628,7.000000
44.879488,46.693692,10.000000
43.382792,51.064243,6.000000
45.848684,46.055657,1.000000
46.324112,48.468889,2.000000
49.338247,45.819647,4.000000
49.390149,47.190983,6.000000
53.098055,49.273928,4.000000
47.964937,45.508661,1.000000
47.201735,55.561547,6.000000
47.374163,55.040107,3.000000
48.638833,45.961093,2.000000
50.657032,54.539163,8.000000
44.043049,52.759533,1.000000
51.516261,53.778363,9.000000
51.528707,50.258615,7.000000
48.292908,54.643543,10.000000
45.837301,47.535296,1.000000
47.799696,45.377069,1.000000
49.785299,55.044034,8.000000
44.705731,51.873413,3.000000
46.003576,45.960944,2.000000
44.065473,53.886884,4.000000
47.953928,46.640076,4.000000
43.968141,53.574571,3.000000
52.090246,53.326712,3.000000
43.884485,53.576167,4.000000
45.861578,52.311846,2.000000
47.612153,48.081885,8.000000
50.805727,52.109452,3.000000
51.786493,47.096679,6.000000
52.493103,52.517659,8.000000
50.183895,45.923195,6.000000
49.092845,49.431099,3.000000
51.685241,51.651809,1.000000
