146.426560,510.399583,6.000000
223.853944,88.697377,10.000000
379.973099,-279.773481,3.000000
288.697912,514.368684,1.000000
-472.044193,24.895061,9.000000
-161.763774,189.578339,4.000000
238.621323,479.833372,4.000000
220.781256,-218.653749,2.000000
-42.106648,510.736563,5.000000
40.142482,-351.480177,5.000000
31.383579,-475.609609,1.000000
68.328361,391.770884,6.000000
-205.882172,509.632609,6.000000
570.715261,94.181089,4.000000
230.437004,299.914242,1.000000
19.989959,325.992823,7.000000
243.655506,-436.873023,4.000000
-256.398460,199.947505,4.000000
-222.428925,332.665471,2.000000
-28.567185,308.158915,8.000000
-466.450274,-40.371919,9.000000
351.280278,-138.309901,7.000000
-357.662200,383.256201,6.000000
-351.070183,165.693741,5.000000
49.529444,578.363715,2.000000
-209.696059,-28.443724,2.000000
417.207022,385.055124,9.000000
-464.042271,105.662522,9.000000
150.679099,-100.699600,2.000000
-3.044223,-296.117929,2.000000
221.638880,-384.352781,2.000000
-96.890514,260.746696,1.000000
-417.379906,-186.353028,6.000000
-473.504134,71.188876,6.000000
-369.312292,362.306050,10.000000
20.067043,-373.298921,5.000000
-202.314141,-405.308864,3.000000
253.333275,39.303468,5.000000
-316.127571,-285.513361,1.000000
80.123483,460.422582,7.000000
191.184724,-188.136523,10.000000
88.395160,-435.899319,8.000000
-373.292290,-180.926590,7.000000
422.101467,70.616625,1.000000
199.286947,452.236158,1.000000
176.852835,-375.063850,10.000000
-61.427830,-16.356543,4.000000
169.625569,559.894238,8.000000
-32.302213,-8.284657,3.000000
494.556235,319.679248,9.000000
315.113026,-401.490900,5.000000
78.448394,-283.577971,4.000000
-35.281287,-415.854358,10.000000
-69.621328,-123.457395,9.000000
183.941102,217.888001,5.000000
-361.923387,-88.177665,5.000000
422.802906,414.306681,7.000000
566.526642,141.831734,3.000000
86.465319,167.338475,9.000000
98.522516,352.122601,9.000000
113.130484,-62.971047,5.000000
299.832716,-160.543796,9.000000
283.463667,87.007828,9.000000
60.453009,-53.981851,4.000000
255.759568,-431.983218,3.000000
-378.851430,147.749235,6.000000
266.904223,530.016764,1.000000
298.666982,-411.251603,1.000000
-236.931963,488.002855,10.000000
32.241747,-465.221968,3.000000
477.435031,346.868298,10.000000
-162.736640,75.928111,5.000000
347.935695,-195.584903,10.000000
-300.149980,-219.139043,9.000000
222.994164,-358.813369,6.000000
248.542757,394.798488,9.000000
359.660394,278.497319,8.000000
547.893046,154.236730,3.000000
-186.998068,51.272548,2.000000
-19.097024,570.179453,6.000000
-164.684347,-339.456636,9.000000
72.476513,-94.970333,7.000000
531.580771,143.927667,2.000000
561.876006,-50.258489,10.000000
-468.453566,-19.558033,5.000000
-399.227065,267.533608,4.000000
-328.061524,-172.279137,10.000000
-400.353374,125.189797,1.000000
249.139393,-390.208582,8.000000
200.345656,553.927318,5.000000
-318.017420,-20.638852,9.000000
-23.506257,99.313975,1.000000
259.732428,-118.407332,10.000000
201.125998,-332.198951,6.000000
194.250500,54.936210,1.000000
300.612602,-6.499574,6.000000
104.351985,-467.519772,10.000000
553.166729,-95.411237,7.000000
347.635785,-311.221928,4.000000
425.712804,15.356157,6.000000
271.568759,-24.115178,1.000000
563.286372,155.735851,5.000000
-203.015813,-225.094877,9.000000
-204.082831,91.434687,8.000000
67.789575,102.758371,10.000000
67.739726,318.192435,4.000000
-391.074643,73.178737,9.000000
-94.552494,18.342794,9.000000
-163.159951,457.443233,5.000000
-236.006595,131.121792,2.000000
400.091577,-100.666709,4.000000
356.920935,-339.717719,4.000000
419.414432,-316.581578,9.000000
319.748529,350.960711,3.000000
370.996941,206.434831,9.000000
-282.527810,413.928227,8.000000
-339.239876,-300.636253,6.000000
235.813990,539.444170,7.000000
-271.778735,-295.004455,5.000000
537.982140,-125.579294,3.000000
-12.217163,-436.300708,3.000000
545.022313,133.862802,4.000000
-75.296988,-383.549994,4.000000
110.711283,-106.549673,3.000000
517.745514,183.505541,3.000000
-213.211250,-269.725710,7.000000
-341.558194,32.250491,9.000000
447.678502,-169.570735,3.000000
-63.594895,349.229230,9.000000
-368.251562,-208.196153,2.000000
114.269813,259.811710,8.000000
-253.766137,-367.831706,1.000000
-160.772167,536.083857,1.000000
115.572086,-206.081621,3.000000
0.947883,75.890992,6.000000
465.616909,319.532090,4.000000
-253.833513,254.778668,2.000000
-202.100631,-121.181596,4.000000
195.923647,369.279592,7.000000
342.272124,462.266747,3.000000
-343.886321,351.923450,3.000000
-342.909312,299.488124,4.000000
566.306959,-13.281630,10.000000
259.004255,-208.148934,9.000000
-382.368518,-61.251271,7.000000
-137.329696,228.622081,10.000000
343.978665,389.773317,9.000000
-156.921115,-38.895740,9.000000
-149.957184,22.188006,8.000000
407.832036,156.000275,10.000000
-353.343423,-280.617374,4.000000
-360.363191,-116.547518,3.000000
195.729520,-106.939631,7.000000
-79.966013,524.897491,7.000000
-179.937087,156.797262,5.000000
188.622875,558.002446,1.000000
-105.284090,-82.789969,9.000000
-328.258048,-317.226719,2.000000
-347.639461,82.225435,9.000000
-203.467829,446.116567,9.000000
-473.255937,88.019010,5.000000
-476.604636,56.938514,2.000000
494.556235,319.679248,7.000000
-437.548717,142.471028,6.000000
-254.237117,-15.058313,8.000000
510.584951,58.294056,7.000000
-205.170019,374.397696,6.000000
110.081397,45.192220,10.000000
-162.535077,-422.312519,9.000000
468.309534,-81.228173,2.000000
45.602114,-398.896161,7.000000
315.100858,-384.797223,3.000000
396.021953,442.711512,7.000000
540.889062,166.123411,1.000000
449.820256,-284.524956,8.000000
568.516790,37.846382,3.000000
-109.389851,-326.063293,10.000000
364.506433,436.083942,9.000000
-257.924784,-339.570345,9.000000
-364.850606,301.416487,3.000000
113.773119,487.670648,10.000000
422.568214,-64.902441,3.000000
-434.542899,170.417382,4.000000
148.629090,369.115889,6.000000
334.723622,304.839722,3.000000
-338.184208,-203.777733,3.000000
-129.421433,453.285140,7.000000
-436.473864,-142.524464,9.000000
-169.879558,-169.613767,7.000000
-290.261391,23.048928,9.000000
-448.104237,215.877020,7.000000
-425.323501,76.263035,3.000000
-237.673551,25.371209,3.000000
353.892695,159.083502,8.000000
-204.334695,-157.398497,3.000000
265.797129,5.988273,3.000000
-28.088110,-463.204991,6.000000
-445.037983,92.063118,2.000000
497.507237,283.458698,9.000000
448.494905,198.996722,9.000000
322.830953,498.499264,8.000000
148.914634,-326.220150,1.000000
436.067953,102.106796,8.000000
329.630426,-285.837581,1.000000
295.874702,180.625396,7.000000
476.941430,-179.323611,7.000000
50.660523,-471.874357,10.000000
164.151885,-232.681835,7.000000
-158.823075,-213.126178,8.000000
-180.067218,317.777500,6.000000
-65.252191,76.099826,10.000000
257.877401,445.452889,7.000000
331.944407,484.599151,2.000000
440.263392,-29.427848,7.000000
477.138716,-14.293561,6.000000
-232.947587,-190.285777,8.000000
435.973044,405.125046,4.000000
-430.549915,-126.234953,2.000000
-330.041485,-85.600059,4.000000
492.697634,32.423180,2.000000
207.265430,-255.605715,9.000000
-308.150509,-275.492584,2.000000
486.458935,190.482241,5.000000
109.340487,-302.744620,6.000000
226.228432,453.340545,5.000000
-331.047562,-229.848966,2.000000
512.372201,-183.370038,9.000000
-200.773066,-70.788298,3.000000
-175.746218,484.136857,8.000000
-321.602140,-247.101883,3.000000
278.294189,-404.576243,3.000000
-457.655110,169.963132,5.000000
-288.511687,-260.782983,7.000000
191.957045,274.754648,10.000000
205.061373,-400.036925,6.000000
116.234855,385.485499,2.000000
51.298936,-278.696242,3.000000
-373.651577,-225.910206,1.000000
44.659905,48.702865,7.000000
409.973947,352.126330,5.000000
-242.777135,-146.633634,7.000000
151.564716,270.219991,1.000000
570.866965,78.250442,7.000000
294.638146,226.770230,1.000000
412.904153,-244.503910,1.000000
-434.554805,55.413568,3.000000
72.893112,-375.058803,4.000000
24.518250,381.581469,8.000000
467.687301,365.682430,6.000000
271.655951,236.279883,3.000000
-258.493457,473.361657,8.000000
-233.444385,-361.984759,7.000000
32.709114,-71.871791,2.000000
-177.402070,504.332284,1.000000
-8.874473,-467.624742,9.000000
107.855973,212.435316,3.000000
525.060418,-154.473415,10.000000
-407.471089,34.661846,10.000000
-448.618108,124.845162,1.000000
198.333290,-450.051199,9.000000
309.971013,-315.575432,9.000000
525.441171,167.113209,5.000000
324.242295,213.352156,6.000000
-200.880898,10.490677,9.000000
-236.661433,463.691746,3.000000
292.500307,-223.655150,2.000000
-191.515969,-297.955126,4.000000
83.422628,533.291900,8.000000
524.623646,10.358581,10.000000
16.337618,573.327251,7.000000
474.807444,171.445194,2.000000
443.943145,393.954054,5.000000
353.634365,-8.822026,10.000000
430.186685,-139.797567,8.000000
-9.218912,-448.280346,1.000000
-288.464202,-184.546002,4.000000
-153.976388,-389.082780,8.000000
282.873833,137.895473,7.000000
249.254848,-301.807106,10.000000
502.392532,-212.173763,5.000000
517.982242,262.821372,3.000000
-241.028544,-52.944554,4.000000
290.777608,363.614416,6.000000
308.065698,-55.795234,9.000000
-281.758943,378.423759,10.000000
-74.483063,286.644041,7.000000
35.982875,-170.301242,9.000000
66.697521,567.997958,7.000000
523.340765,105.151400,10.000000
567.314613,11.019651,10.000000
-311.146859,313.552719,8.000000
-253.629261,452.363553,3.000000
174.002754,508.869019,3.000000
91.453071,294.445274,2.000000
-266.001959,-189.854506,3.000000
-313.801840,350.733125,9.000000
-295.436236,-294.409313,4.000000
-404.257325,-203.727884,10.000000
453.880482,-205.041674,8.000000
178.031990,-454.240104,6.000000
-0.216235,571.088802,4.000000
-196.314569,-412.892647,3.000000
493.520612,-227.692669,5.000000
147.958127,232.550505,5.000000
-407.488433,298.900777,4.000000
393.102385,-296.393510,3.000000
573.733404,108.833344,3.000000
142.575251,-71.005561,2.000000
-237.591753,411.376083,9.000000
169.629354,-77.388275,3.000000
516.688621,235.316923,2.000000
424.465568,-223.025676,2.000000
-246.221708,297.861152,8.000000
-357.888826,-236.482812,5.000000
555.816452,176.835260,9.000000
219.062237,42.273702,2.000000
-241.614391,-102.425704,7.000000
148.905534,-458.265709,2.000000
496.448261,-125.138326,10.000000
33.793109,165.305833,6.000000
372.402863,320.699091,2.000000
543.796850,45.418148,8.000000
-429.311504,-31.840210,1.000000
-164.684347,-339.456636,7.000000
-417.992931,286.050133,7.000000
-140.551578,125.125164,10.000000
37.168413,570.680781,1.000000
14.987424,-469.691356,9.000000
-422.966221,106.589222,8.000000
131.551267,-267.058746,6.000000
78.582958,-399.886975,3.000000
248.243870,185.250275,5.000000
-121.108290,414.445315,8.000000
160.248390,89.033062,10.000000
505.335510,-23.835286,6.000000
186.095683,538.492391,7.000000
464.398690,17.929701,6.000000
453.578379,379.386635,8.000000
313.290709,259.718696,8.000000
497.353173,170.935580,1.000000
236.859322,-237.066995,1.000000
-32.943896,569.712253,2.000000
-283.152559,-337.344225,5.000000
-245.720086,376.466477,3.000000
140.500015,-409.841520,7.000000
-95.723370,536.037638,1.000000
-384.187502,290.358852,7.000000
567.440353,-31.634081,3.000000
-156.711670,379.703024,1.000000
119.179033,571.441828,5.000000
558.828528,111.345097,8.000000
-235.894348,441.653394,4.000000
138.987652,-438.558693,2.000000
-58.003208,-462.907217,1.000000
263.358620,-356.491571,8.000000
299.112272,513.190334,5.000000
-17.096664,140.077704,7.000000
-413.534209,305.002651,1.000000
